ID_kinopoisk;screens;budget;age_R;time;box_budget;rating;box;views;rezult;rezult4
656894;50;93264000;16;90;0,01;5,8;1000000;8600;0;0
585359;100;3108800;18;63;2,22;5,8;6900000;30000;1;2
688654;15;79817750;12;110;0,29;7,7;612000;4000;0;0
615809;602;79817750;16;100;0,29;6,6;79000000;353000;0;0
408965;172;79817750;16;100;0,29;1,5;10000000;42000;0;0
508645;83;6217600;16;100;2,41;7,1;15000000;62000;1;2
653730;70;77720000;16;123;0,02;5,9;1200000;6300;0;0
642419;120;79817750;16;115;0,29;6,2;18000000;76000;0;0
644717;805;155440000;12;98;0,24;2,7;38000000;186000;0;0
617329;349;62176000;16;107;0,58;7;36000000;181000;0;0
656093;182;79817750;18;105;0,29;7,1;27000000;112000;0;0
694570;62;79817750;16;77;0,29;6,6;1100000;9100;0;0
468195;708;62176000;16;87;2,64;5,7;164000000;532000;1;2
652760;1386;139896000;6;80;2,65;5,3;371000000;1500000;1;2
678999;50;79817750;16;110;0,29;7,6;1100000;6800;0;0
612614;21;79817750;18;81;0,29;6,1;149000;955;0;0
408915;1022;202072000;16;102;1,21;2,6;245000000;1100000;0;1
652859;15;79817750;16;95;0,29;7,6;1300000;5300;0;0
659909;24;9326400;16;72;0,06;7,2;584000;3300;0;0
595928;83;79817750;16;93;0,29;6,8;1200000;5200;0;0
647949;109;79817750;16;98;0,29;6,8;2800000;14000;0;0
669275;128;79817750;18;89;0,29;6,5;6900000;30000;0;0
673653;50;18652800;16;77;0,05;5,6;950000;5300;0;0
608706;1400;155440000;6;96;1,94;3;302000000;1400000;0;1
592210;1600;108808000;0;65;8,73;5,7;950000000;4100000;1;3
674498;1044;62176000;0;90;5,84;6,3;363000000;1600000;1;3
573621;1300;222979400;0;76;1,04;6,1;233000000;1100000;0;1
679550;928;60000000;16;83;3,33;5,2;200000000;931000;1;3
592129;310;95562600;12;90;0,16;5,9;15000000;124000;0;0
669351;1139;127416800;16;86;1,6;4;204000000;958000;0;1
674188;44;3185420;18;80;0,19;3,7;600000;2600;0;0
521689;1302;286687800;16;132;1,27;7,2;365000000;1600000;0;1
669941;835;143343900;16;100;1,05;5,1;151000000;717000;0;1
715464;960;63708400;18;83;4,77;3,3;304000000;1400000;1;3
671705;700;79635500;12;85;1,42;2,8;113000000;532000;0;1
683783;50;41410460;0;80;0,05;6;2000000;29000;0;0
460286;70;95562600;18;79;0,01;4,4;1000000;5700;0;0
629839;43;41410460;16;77;0,03;6,2;1300000;5300;0;0
420070;750;140000000;6;100;0,18;6,1;25000000;116000;0;0
694525;114;79817750;16;80;0,29;5,6;1500000;7100;0;0
601564;1400;423261000;6;134;2,18;8;923000000;4200000;1;2
732770;340;47781300;0;76;0,09;2,9;4200000;25000;0;0
705688;501;159271000;6;82;0,12;2,4;19000000;99000;0;0
573596;835;191125200;12;110;0,23;2,8;44000000;225000;0;0
432695;8;59256540;16;111;0,01;6,1;333000;1700;0;0
468223;50;111489700;16;127;0,03;6,8;2900000;14000;0;0
676361;500;222979400;6;108;0,16;7;36000000;176000;0;0
578942;16;63489150;12;108;0,01;6,7;575000;3200;0;0
647668;287;71500000;12;110;0,04;6,1;3000000;15000;0;0
718562;525;47781300;18;95;0,67;6,9;32000000;143000;0;0
675498;175;63708400;18;99;0,06;7,5;4000000;18000;0;0
629901;116;35039620;12;90;0,1;5,1;3500000;17000;0;0
659213;330;79817750;18;95;0,29;1,5;25000000;90000;0;0
780170;156;79817750;18;90;0,29;5,2;476000;2100;0;0
725105;883;70079240;6;100;0,68;4,9;48000000;250000;0;0
776413;1;79817750;16;56;0,29;6,1;66000;438;0;0
705677;217;31854200;18;78;0,44;5,2;14000000;57000;0;0
714928;69;79817750;6;80;0,29;7,2;865000;6000;0;0
744255;505;47781300;16;94;0,23;6,9;11000000;68000;0;0
705162;900;76450080;16;100;1,26;6,6;96000000;455000;0;1
575315;60;382250400;18;121;0;6,5;325000;1600;0;0
710276;426;79817750;16;90;0,29;6,6;15000000;75000;0;0
630018;70;79817750;12;108;0,29;6,2;3200000;9900;0;0
675500;30;76186980;16;132;0,01;7,2;474000;2500;0;0
712705;874;95562600;12;99;0,97;3,8;93000000;435000;0;0
468196;1500;955626000;12;135;1,78;5,7;1700000000;6200000;0;1
468206;9;79817750;0;109;0,29;6,2;80000;362;0;0
786046;10;79817750;12;98;0,29;6;213000;1000;0;0
586269;700;111489700;0;80;0,6;5,2;67000000;426000;0;0
718558;1550;47781300;16;100;16,97;5,3;811000000;3700000;1;3
776453;18;79817750;16;72;0,29;6,7;436000;2000;0;0
653696;500;127416800;16;125;1,12;7,4;143000000;600000;0;1
733372;350;191125200;12;97;0,29;4,7;55000000;249000;0;0
713355;977;382250400;12;112;0,1;4,1;40000000;174000;0;0
710852;5;79817750;12;85;0,29;3,9;111000;484;0;0
694526;250;2327936;18;70;1,33;3,6;3100000;15000;0;1
652088;1096;222979400;12;89;0,82;5,7;182000000;839000;0;0
732778;441;38225040;6;80;0,42;1,6;16000000;78000;0;0
724728;176;79817750;16;105;0,29;6,3;326000;8600;0;0
687647;5;79817750;16;107;0,29;7,2;31000;118;0;0
745274;1005;63708400;12;82;2,51;3,7;160000000;736000;1;2
682080;1123;159271000;12;95;0,45;4,4;71000000;345000;0;0
573772;970;127416800;12;104;0,91;3,2;116000000;513000;0;0
692526;330;111489700;0;79;0,04;2,7;4000000;18000;0;0
707217;1820;95562600;0;80;6,59;5,3;630000000;2800000;1;3
652659;2000;159271000;6;100;7,53;6,5;1200000000;5300000;1;3
742027;900;76875000;16;87;3,54;3,3;272000000;1200000;1;3
738974;922;115312500;16;99;1,53;6,1;176000000;601000;0;1
468136;997;134531250;12;95;3,87;6,1;520000000;2100000;1;3
744429;16;38437500;12;91;0,01;6;322000;1400;0;0
585411;8;79817750;18;101;0,29;4,4;387000;1300;0;0
462371;1050;2306250000;12;105;0,05;5,6;122000000;490000;0;0
763746;1016;70000000;6;100;2,61;5,9;183000000;877000;1;2
742298;5;49968750;18;104;0;4,7;63000;251;0;0
229069;1037;999375000;12;128;1,2;5,7;1200000000;4400000;0;1
716877;842;153750000;12;94;1,63;5,7;251000000;1200000;0;1
655729;1236;230625000;0;90;0,91;4,8;209000000;1100000;0;0
696434;822;79817750;12;80;0,29;4,4;31000000;129000;0;0
790502;28;79817750;16;88;0,29;6;1500000;10000;0;0
696047;40;46125000;18;102;0,01;7,2;548000;2900;0;0
745511;14;79817750;16;95;0,29;7;582000;2600;0;0
40783;161;269062500;16;177;0,18;5,4;48000000;183000;0;0
809156;518;96093750;12;102;0,61;5;59000000;306000;0;0
761690;970;70000000;16;82;2,81;5;197000000;917000;1;2
677731;936;96093750;16;123;0,63;5,7;61000000;217000;0;0
803831;809;115312500;12;95;0,82;5,1;94000000;399000;0;0
617240;250;42281250;16;92;0,28;4,2;12000000;59000;0;0
686791;30;38437500;12;107;0,03;6,5;1000000;5800;0;0
701526;450;153750000;16;79;0,1;1,4;16000000;75000;0;0
713378;90;79817750;12;119;0,29;6,1;4700000;26000;0;0
728414;210;12707700;12;82;0,45;5,3;5700000;28000;0;0
696464;348;76875000;12;92;0,08;5,3;6300000;29000;0;0
817878;1046;111468750;12;90;0,49;4,8;55000000;237000;0;0
742172;161;57656250;6;81;0,02;4,6;1100000;7300;0;0
771753;227;269062500;16;83;0,12;1,5;33000000;144000;0;0
741627;15;115312500;16;122;0;6,3;108000;226;0;0
705436;1500;153750000;12;84;1,23;3,8;189000000;862000;0;1
809032;982;107625000;16;119;0,61;3,8;66000000;282000;0;0
759993;22;79817750;16;91;0,29;6,7;264000;1300;0;0
672477;28;79817750;16;137;0,29;6,1;2700000;13000;0;0
795847;1200;88406250;12;106;5,68;6,8;502000000;2300000;1;3
613621;680;153750000;12;85;0,07;5,7;11000000;49000;0;0
644706;800;249843750;12;79;0,1;6,2;26000000;119000;0;0
771230;980;153750000;6;88;0,9;5,4;138000000;780000;0;0
683688;7;88406250;18;83;0;6;261000;1100;0;0
839110;92;261375000;0;79;0,01;7,8;2100000;15000;0;0
679554;1075;28828125;16;93;4,3;6,8;124000000;578000;1;3
683481;40;76246200;16;105;0,01;7,2;503000;2500;0;0
683481;584;384375000;6;105;0,02;6,6;8900000;43000;0;0
684235;10;76875000;12;116;0;4,6;264000;1300;0;0
764736;20;66080040;16;97;0,01;4,7;362000;1900;0;0
688527;8;23062500;18;115;0,05;4,9;1100000;3300;0;0
653695;975;461250000;6;122;0,47;7,2;217000000;1000000;0;0
840726;5;79817750;16;57;0,29;6;113000;707;0;0
742281;1090;172968750;0;90;0,32;4,8;55000000;304000;0;0
689077;554;134531250;12;95;0,08;1,1;11000000;57000;0;0
818697;320;99937500;6;88;0,06;3,9;5500000;30000;0;0
771113;447;384375000;16;94;0,02;3,9;7900000;32000;0;0
659651;25;11531250;18;116;0,06;6;665000;2700;0;0
578904;15;19218750;16;95;0,02;6,7;403000;1900;0;0
841726;21;5189063;16;96;0,19;7,7;1000000;3500;0;0
791480;1302;76875000;16;89;2,56;2,7;197000000;919000;1;2
705350;305;57656250;16;85;0,1;6,8;6000000;29000;0;0
682963;209;57656250;16;95;0,03;5,9;1900000;8700;0;0
838997;61;49968750;16;87;0,01;5,4;524000;2600;0;0
419042;5;76875000;18;100;0;6,7;200000;800;0;0
800882;984;76875000;16;85;1,27;4,9;98000000;446000;0;1
839200;1068;84562500;18;90;2,03;3,8;172000000;793000;1;2
839744;30;53812500;12;95;0,04;6,9;2400000;8700;0;0
586308;632;807187500;12;175;0,09;5,8;74000000;299000;0;0
653685;266;79817750;16;95;0,29;6,2;3800000;17000;0;0
810243;2000;96093750;16;96;5,72;3,7;550000000;2400000;1;3
803428;163;65343750;6;75;0,04;6;2600000;18000;0;0
803433;162;88406250;6;76;0,03;6;2800000;21000;0;0
721686;146;126843750;6;100;0,01;4,5;1500000;11000;0;0
810248;907;76875000;16;90;1,11;4,3;85000000;388000;0;1
745090;35;700000;16;93;0,31;5,6;217000;1100;0;0
842451;33;1000000;16;78;4,8;7,7;4800000;18000;1;3
723825;223;11531250;18;85;0,71;2,8;8200000;32000;0;0
617220;100;384375000;12;110;0;4,1;157000;783;0;0
799128;120;46125000;18;90;0,07;6,1;3000000;12000;0;0
724982;264;74000000;16;128;0,08;7,2;6000000;24000;0;0
676363;547;269062500;12;100;0,06;5,7;17000000;83000;0;0
705379;851;96093750;16;83;1,37;6,3;132000000;543000;0;1
808639;17;49968750;16;116;0,03;8,1;1300000;5100;0;0
777026;967;84562500;12;80;0,57;4,9;48000000;195000;0;0
765082;912;76875000;12;92;1,76;5,2;135000000;558000;0;1
687193;2210;345937500;6;106;2,04;5,7;704000000;2900000;1;2
718559;1566;426705300;0;80;0,71;6,5;302000000;1300000;0;0
809087;2100;125000000;6;74;7,7;5,9;963000000;4200000;1;3
751916;964;140203170;16;84;2,99;6;419000000;1600000;1;2
765083;850;60000000;18;90;3,02;2,1;181000000;676000;1;3
818844;191;73149480;16;107;0,05;6,6;3900000;17000;0;0
596452;209;193841362;12;98;0,02;6,7;4300000;18000;0;0
762884;1080;609579000;16;91;0,25;5,9;150000000;611000;0;0
840670;13;36574740;12;83;0,01;5,4;283000;1200;0;0
810247;1801;121915800;6;86;1,13;5,1;138000000;650000;0;1
705699;120;182873700;16;90;0;5,3;359000;1300;0;0
705356;638;220000000;18;141;0,42;6,9;93000000;350000;0;0
676393;750;304789500;12;100;0,08;5,3;23000000;107000;0;0
797620;38;103628430;12;90;0,02;6,2;1800000;6000;0;0
742023;6;79245270;16;104;0;4,2;23000;118;0;0
705402;796;80000000;12;109;0,6;6,6;48000000;200000;0;0
851995;23;9143685;12;72;0,03;7,2;269000;1500;0;0
705672;750;243831600;0;85;0,14;3,8;35000000;180000;0;0
681881;1550;609579000;12;120;0,79;7,1;481000000;2100000;0;0
668624;150;1084427200;16;139;0,01;7,4;9100000;29000;0;0
808179;665;121915800;16;107;0,48;4,2;59000000;257000;0;0
765103;1044;140000000;16;107;3,5;6,6;490000000;1800000;1;3
688527;150;36574740;18;115;0,09;4,9;3200000;12000;0;0
788198;561;152394750;16;92;0,16;6,7;24000000;90000;0;0
843008;430;103628430;16;90;0,12;5,4;12000000;54000;0;0
839960;1408;150000000;6;114;2,55;7;383000000;1700000;1;2
842563;938;91436850;16;86;0,4;4,1;37000000;159000;0;0
744258;936;65000000;6;76;0,26;6,1;17000000;88000;0;0
841307;38;79817750;16;90;0,29;6,2;986000;3900;0;0
742026;1825;124000000;12;118;3,52;7,6;436000000;2000000;1;3
841956;885;50000000;18;84;3,04;3,7;152000000;662000;1;3
731969;20;30478950;18;91;0;4,3;37000;241;0;0
601933;778;500000000;12;157;0,15;7;75000000;306000;0;0
803206;20;67053690;16;89;0;5,6;36000;119;0;0
565710;350;67053690;12;90;0,16;4,8;11000000;48000;0;0
842565;1038;121915800;16;90;0,69;4,5;84000000;348000;0;0
840754;2437;220000000;12;120;1,24;7;272000000;1200000;0;1
797709;1183;146298960;12;79;1,18;5,3;173000000;755000;0;1
843761;877;231640020;12;82;0,12;6,2;28000000;139000;0;0
705700;700;274310550;16;101;0,05;6,4;14000000;63000;0;0
838962;540;121915800;12;90;0,19;4,3;23000000;111000;0;0
669489;150;286502130;16;137;0,01;6;4200000;17000;0;0
911117;24;79817750;18;84;0,29;5,7;1500000;6100;0;0
734725;153;91436850;18;117;0,01;6,2;1100000;4400;0;0
842469;143;80000000;12;105;0,02;6,7;1700000;8800;0;0
777032;834;60000000;16;100;1,38;6,2;83000000;367000;0;1
803205;68;30478950;16;116;0,04;5,9;1100000;4400;0;0
917786;175;79817750;0;57;0,29;6,8;1800000;35000;0;0
917293;27;900000;0;72;2,22;8,3;2000000;9000;1;2
839972;538;60957900;18;82;1,67;5,6;102000000;462000;0;1
840248;373;79817750;12;101;0,29;5,7;6800000;35000;0;0
840231;800;170682120;12;96;0,34;5,8;58000000;257000;0;0
922224;5;79817750;0;52;0,29;6;415000;8300;0;0
892585;159;8534106;18;80;3,16;6,2;27000000;124000;1;3
839768;31;18287370;12;84;0,02;7,1;310000;1400;0;0
893199;895;120000000;6;75;0,76;4,3;91000000;492000;0;0
662182;30;542213600;12;101;0;5,3;786000;3300;0;0
723104;420;225544230;16;100;0,04;5,5;10000000;38000;0;0
841830;680;50000000;12;90;0,34;6,2;17000000;76000;0;0
803412;70;73149480;16;79;0,01;5,3;627000;2700;0;0
880665;830;45000000;16;93;3,11;5,1;140000000;636000;1;3
838963;458;152394750;16;110;0,12;6,1;19000000;81000;0;0
893205;40;35760000;18;106;0;5,1;61000;312;0;0
714788;695;182873700;18;88;0,08;4,7;14000000;72000;0;0
927708;14;79817750;18;100;0,29;5,7;438000;2000;0;0
838695;109;42670530;16;120;0,03;5,1;1200000;5900;0;0
743860;67;42000000;16;94;0,11;6,6;4500000;20000;0;0
843175;1720;115000000;12;90;1,82;2,9;209000000;917000;0;1
838533;407;243831600;16;98;0,06;6,5;15000000;64000;0;0
930796;8;79817750;6;52;0,29;3,8;1500000;29000;0;0
781432;305;30478950;16;106;0,36;6,6;11000000;51000;0;0
797574;115;609579000;16;125;0;4,7;1300000;4900;0;0
1115497;24;79817750;12;143;0,29;6;944000;1900;0;0
799410;10;40000000;6;105;0;5,8;150000;703;0;0
925963;1;79817750;12;66;0,29;6,2;160000;532;0;0
893326;5;5000000;0;74;0,06;6;286000;1400;0;0
763565;1100;426705300;18;119;0,11;5,9;47000000;187000;0;0
839742;1074;60000000;12;90;30;6,8;203000000;822000;1;3
840230;495;121915800;16;86;0,1;3,2;12000000;53000;0;0
842545;30;79817750;12;84;0,29;7,8;2300000;10000;0;0
840020;21;38500000;16;98;0,01;5;436000;1700;0;0
803393;9;79817750;16;86;0,29;6,8;532000;2500;0;0
893235;678;73400000;16;76;0,18;3,3;13000000;58000;0;0
566549;1085;213352650;16;92;0,36;7,4;77000000;514000;0;0
765879;8;73149480;0;87;0;6,2;331000;1700;0;0
718233;32;40000000;16;113;0,02;6,4;830000;4100;0;0
840253;30;50200000;16;100;0,01;5,5;536000;2400;0;0
840536;1;67053690;16;90;0;4,7;36000;178;0;0
838049;410;121915800;18;118;0,25;6,4;30000000;128000;0;0
838726;145;135553400;16;101;0,09;6,3;12000000;50000;0;0
805091;467;79817750;16;70;0,29;4,4;10000000;45000;0;0
474233;1604;1000000000;6;85;0,2;4,6;196000000;908000;0;0
933264;13;48766320;18;80;0,05;4,7;2500000;12000;0;0
839705;31;60957900;18;103;0,01;5,9;516000;2100;0;0
902855;91;274310550;16;93;0;4,3;472000;2100;0;0
843330;290;134107380;16;105;0,01;5,6;972000;4300;0;0
842033;524;23000000;12;134;0,7;5,8;16000000;75000;0;0
765106;347;140203170;12;100;0,08;6,3;11000000;45000;0;0
839018;137;91436850;16;93;0,03;6,6;2900000;11000;0;0
820668;347;91436850;18;95;0,25;6,6;23000000;90000;0;0
843870;55;67053690;16;98;0,01;6,8;610000;3300;0;0
840258;1331;1097242200;12;110;0,12;6,8;130000000;514000;0;0
843798;75;10000000;16;94;0,46;6,2;4600000;22000;0;0
841770;655;55000000;16;115;1;6,6;55000000;200000;0;1
893103;910;79817750;6;93;0,29;3,8;131000000;575000;0;0
841936;87;134107380;12;108;0,01;6,4;1400000;4300;0;0
842252;33;42670530;16;107;0;6,3;137000;475;0;0
885602;50;79817750;16;92;0,29;7,2;15000000;62000;0;0
843784;1021;121915800;16;112;5,95;4,7;726000000;2800000;1;3
893457;766;146298960;12;95;0,42;5,1;62000000;242000;0;0
705346;1278;243831600;6;76;3,08;6,2;750000000;3300000;1;3
842713;1124;90000000;12;80;3,48;4,2;313000000;1200000;1;3
952664;20;79817750;0;75;0,29;6;75000;1500;0;0
704920;522;164586330;6;79;0,32;2,8;53000000;231000;0;0
839253;973;180000000;16;91;1,77;5,2;319000000;1100000;0;1
765119;700;85341060;16;103;0,95;5,1;81000000;299000;0;0
893520;863;120000000;6;89;0,18;5,8;22000000;93000;0;0
861608;100;23234303;16;91;0,12;5,4;2900000;8700;0;0
838856;887;78700000;16;95;2,15;5,8;169000000;682000;1;2
938870;10;79817750;16;78;0,29;5,9;35000;185;0;0
939941;15;23462215;16;75;0,01;7;336000;1300;0;0
885594;860;67034900;16;88;1,64;5,3;110000000;456000;0;1
933311;80;79817750;6;84;0,29;5,2;1800000;9000;0;0
840460;650;109000000;12;95;0,25;4,8;27000000;112000;0;0
899691;1038;100000000;12;105;3,15;6,5;315000000;1100000;1;3
840818;937;90000000;6;100;1,92;7;173000000;752000;0;1
742300;931;804418800;6;85;0,11;5,4;90000000;431000;0;0
993183;51;46924430;12;105;0,13;6,2;6100000;30000;0;0
882285;111;234622150;16;90;0,01;2,6;2000000;6500;0;0
843821;661;79817750;16;87;0,29;6,6;106000000;401000;0;0
910923;10;79817750;6;94;0,29;6,1;28000;187;0;0
908406;1205;75000000;12;100;2,43;3,1;182000000;714000;1;2
742198;93;79817750;18;97;0,29;6,3;1900000;7700;0;0
712697;40;234622150;18;124;0;5,9;1000000;4600;0;0
1039015;5;1500000;16;70;0,07;6;104000;522;0;0
774073;140;51000000;18;95;0,03;6,3;1400000;5500;0;0
765099;196;100552350;16;86;0,03;6,3;2600000;9300;0;0
916121;9;33517450;16;80;0;4,8;102000;425;0;0
840161;1162;1005523500;6;80;0,26;6,3;262000000;1400000;0;0
893814;1098;90000000;12;95;3,19;4,9;287000000;1300000;1;3
797710;350;124000000;12;100;0,05;6,4;5600000;20000;0;0
957871;129;67034900;6;86;0,04;4,9;2900000;14000;0;0
654811;8;335174500;6;85;0;4,7;160000;802;0;0
918969;65;113959330;16;116;0;5;294000;1300;0;0
840918;584;87145370;12;74;0,2;4,3;17000000;75000;0;0
963395;5;3351745;16;20;0,03;6;87000;359;0;0
933852;681;40000000;16;85;1,33;4;53000000;226000;0;1
838952;939;469244300;12;86;0,22;5,6;102000000;423000;0;0
705345;3;53627920;16;90;0;6,4;37000;147;0;0
778218;878;134069800;18;96;1,31;7,1;175000000;711000;0;1
705353;437;100552350;12;99;0,1;6,9;9800000;47000;0;0
970602;15;38000000;16;89;0,01;5,3;210000;842;0;0
968030;7;79817750;18;86;0,29;7,9;3500000;11000;0;0
923478;45;60331410;16;80;0,01;5,2;477000;1600;0;0
905043;20;40220940;16;74;0;4,9;136000;507;0;0
839818;1246;650000000;16;138;2,31;7,6;1500000000;5400000;1;2
927804;630;80441880;12;98;0,2;3,6;16000000;75000;0;0
738950;1175;402209400;6;80;0,38;6,7;154000000;733000;0;0
842524;512;55700000;12;102;0,18;7;10000000;48000;0;0
803397;415;130000000;12;93;0,05;5,9;6800000;21000;0;0
927771;750;113959330;16;80;0,45;2,9;51000000;217000;0;0
893509;67;60000000;16;70;0;3,8;168000;786;0;0
818938;88;100552350;6;138;0,01;7,1;817000;3800;0;0
913506;835;56900000;12;96;1,32;6,3;75000000;393000;0;1
916722;102;79817750;16;96;0,29;3,9;616000;2500;0;0
899500;964;52000000;16;80;0,79;3,1;41000000;182000;0;0
984296;20;80441880;16;96;0;5,7;385000;1900;0;0
855928;43;40000000;16;80;0,01;3,2;213000;1300;0;0
974203;920;134069800;16;85;0,31;4,4;42000000;200000;0;0
861616;1003;230000000;12;97;0,14;3,2;33000000;149000;0;0
840255;90;73738390;12;77;0,02;6,2;1200000;5000;0;0
976542;907;47000000;16;90;1,55;4,9;73000000;297000;0;1
951963;20;79817750;12;90;0,29;6;270000;1000;0;0
999453;19;79817750;18;92;0,29;5,2;790000;3300;0;0
841730;26;79817750;12;94;0,29;5;157000;552;0;0
742184;204;130000000;12;113;0,03;7;4500000;19000;0;0
948999;1287;100552350;16;90;4,79;4,1;482000000;2100000;1;3
930797;122;134069800;16;111;0,12;6,2;16000000;61000;0;0
957762;375;26813960;18;85;0,37;1,5;10000000;46000;0;0
840234;1158;725000000;16;110;0,52;6,6;377000000;1400000;0;0
932512;378;16758725;16;74;2,74;7;46000000;171000;1;2
943896;918;60000000;12;101;0,67;5,3;40000000;182000;0;0
904657;10;94000000;12;91;0;5,8;18000;122;0;0
893627;618;13000000;18;75;1,23;3,7;16000000;73000;0;1
922150;252;74231000;18;118;0,2;7,1;15000000;58000;0;0
911178;251;53627920;16;97;0,07;6,6;3600000;16000;0;0
893880;1224;670349000;12;120;0,52;6,5;348000000;1500000;0;0
944814;20;28950090;16;106;0,09;7,2;2500000;8100;0;0
842710;805;120000000;6;74;0,18;4,3;21000000;130000;0;0
1002914;112;54700000;12;99;0,01;4,9;733000;6200;0;0
803181;112;134069800;6;96;0,01;5,1;693000;5600;0;0
908602;112;79817750;6;81;0,29;4,9;1900000;16000;0;0
974199;139;80441880;12;92;0,01;4,7;587000;2900;0;0
765098;827;335174500;12;111;0,27;5,8;90000000;393000;0;0
855954;906;134069800;6;73;0,28;3,2;37000000;203000;0;0
1002690;594;87145370;16;90;0,14;4;12000000;51000;0;0
994649;59;35000000;6;90;0,23;1;8100000;22000;0;0
915270;802;54000000;12;95;1,39;6,6;75000000;318000;0;1
840269;7;79817750;16;77;0,29;5,3;58000;235;0;0
994654;10;6703490;16;84;0,11;6;757000;3000;0;0
667974;474;234622150;16;120;0,13;6;31000000;121000;0;0
921497;12;18434598;18;94;0;4,4;20000;103;0;0
934182;60;80441880;18;91;0,01;6,1;1100000;4400;0;0
764465;1181;150000000;12;120;2,57;7,5;386000000;1800000;1;2
980835;485;33517450;12;85;0,6;6,3;20000000;90000;0;0
1006707;40;12000000;12;83;0,08;5,3;903000;4400;0;0
839961;1201;200000000;12;102;1,1;6,8;220000000;897000;0;1
947975;16;37115500;16;90;0,01;6;250000;1200;0;0
908784;193;46924430;6;98;0,05;5,2;2200000;12000;0;0
908784;8;26813960;6;98;0;5,2;42000;179;0;0
1007861;105;79817750;6;83;0,29;6;397000;1700;0;0
935852;13;53627920;16;106;0,01;6,2;557000;3600;0;0
1002591;49;79817750;12;85;0,29;6;2500000;11000;0;0
932457;23;13406980;16;87;0,02;5,4;280000;900;0;0
797705;1055;200000000;6;117;0,79;4,5;157000000;705000;0;0
930744;6;3351745;16;92;0,04;6;150000;1400;0;0
935012;40;6703490;18;80;0,09;5,8;593000;2400;0;0
893500;1373;200000000;6;88;3,89;4,8;778000000;3200000;1;3
905034;1201;350000000;6;89;0,86;6,2;300000000;1400000;0;0
707407;1252;1224661889;18;133;1,22;4,5;1500000000;5800000;0;1
893507;1479;268139600;6;75;2,99;5,7;802000000;3700000;1;2
897166;206;305452989;16;131;0,17;6,8;51000000;181000;0;0
984360;1110;70000000;16;90;2,61;4,7;183000000;805000;1;2
978221;20;35011740;12;62;0,01;5,6;276000;3900;0;0
919720;54;40500000;16;107;0,01;6,7;355000;1400;0;0
840250;1334;380000000;16;132;2,89;5,6;1100000000;4000000;1;2
929650;397;75000000;12;81;0,07;4,8;5000000;23000;0;0
923490;23;40260000;12;90;0;4,4;182000;845;0;0
946883;956;40000000;16;96;6,68;6,5;267000000;1100000;1;3
1008664;24;79817750;16;126;0,29;8;4600000;14000;0;0
1008216;627;99199930;16;76;0,31;4,5;31000000;134000;0;0
841813;1278;380000000;12;85;0,72;3;273000000;1100000;0;0
844068;1040;162000000;12;90;0,27;4,5;44000000;185000;0;0
842433;416;79817750;12;85;0,29;5;15000000;61000;0;0
893501;775;79817750;16;98;0,29;6,4;72000000;305000;0;0
933778;389;46682320;16;119;0,28;6,7;13000000;51000;0;0
1008308;10;79817750;12;110;0,29;6;154000;1000;0;0
999471;977;110870510;16;93;1,15;4,5;127000000;564000;0;1
893928;30;50000000;6;100;0,04;7,4;1900000;16000;0;0
939638;287;46000000;16;95;0,26;5,8;12000000;50000;0;0
1039016;12;79817750;18;120;0,29;8,1;2800000;8700;0;0
1009434;13;5835290;16;80;0,15;6,6;901000;3000;0;0
910035;40;93364640;16;95;0;6;455000;2300;0;0
930535;721;99199930;12;98;0,1;4;10000000;45000;0;0
885316;1415;400000000;12;140;1,41;7,5;563000000;2400000;0;1
1041162;39;79817750;16;205;0,29;6;1300000;2500;0;0
1009436;2;2917645;16;73;0,05;6;159000;613;0;0
1009750;30;4500000;12;100;1,18;6,5;5300000;30000;0;1
905040;80;75858770;12;93;0,02;6,4;1800000;9400;0;0
983086;6;70023480;12;60;0;6;66000;302;0;0
840261;1223;320940950;12;110;1,15;6;368000000;1500000;0;1
839111;1478;345000000;0;88;0,63;5,9;217000000;1100000;0;0
909665;467;60000000;6;82;0,1;2,9;6000000;30000;0;0
905029;300;128600000;12;103;0,07;6,3;8700000;38000;0;0
1040409;3;79817750;0;53;0,29;6;62000;701;0;0
841472;825;372000000;12;132;0,63;6,9;234000000;991000;0;0
909701;45;40600000;12;90;0,01;6,2;608000;3100;0;0
994675;27;79817750;16;85;0,29;8;5400000;19000;0;0
963346;493;233411600;18;127;0,42;7,5;98000000;350000;0;0
1045559;27;79817750;0;52;0,29;6,6;940000;11000;0;0
953411;663;525176100;16;138;0,03;5,6;17000000;72000;0;0
981338;41;1000000;12;60;0,29;4,5;289000;1300;0;0
905032;475;250000000;16;107;0,1;6,3;24000000;99000;0;0
933755;30;52721120;16;107;0,01;5,5;322000;1700;0;0
934220;1038;140000000;6;85;0,35;6,3;49000000;292000;0;0
980838;370;50000000;16;83;0,22;6,2;11000000;45000;0;0
893259;758;42300000;16;113;0,4;5,1;17000000;77000;0;0
1046891;12;79817750;16;73;0,29;8,2;785000;3100;0;0
1044101;120;79817750;18;118;0,29;6,7;5700000;21000;0;0
915329;80;70023480;12;90;0;4,6;214000;1400;0;0
981105;1189;90000000;16;86;3,87;5,2;348000000;1500000;1;3
1007623;5;325000;12;28;0,77;6;251000;2200;0;0
945391;1407;50000000;18;100;9,1;6,2;455000000;1900000;1;3
980823;792;80000000;18;108;1,53;6,7;122000000;466000;0;1
